nacchoid,module,lhdname,scity,sstate,simplepopsourcecode,popcat3,popcat5,popcat7,popcat8,popcat9,q1,q2,q14b,q14c,q15,q15r,q16,q17a,q17ab,q17b,q17c,q17cd,q17d,q17e,q17f,q17g,q17h,q17i,q17j,q17k,q17l,q17m,q17text,q18,q19a,q19b,q19c,q20,q21,govcat,yearstenure,State,Contact_Category,v008_Profile,FIPS_CY,Col1,Col2,Locale_State_FIPS_Code,Year,Numeric_Value,PrimaryLast
NY024,module 2,Livingston County Department of Health,Mt. Morris,NY,esri 2007,50000-499999,50000-99999,"50,000-99,999","50,000-99,999","50,000-74,999",county,66170,12,2008,8437637,"$5,000,000-$9,999,999",8437637,94680,1210850,1116170,1614775,2713058,1098283,68847,864720,2259174,0,1128004,91401,59604,0,41979,NA,NA,70550,14450,0,NA,0.66,local,29.33,NY,LHD,1,36051,NA,NA,NA,NA,NA,NA
MO057,module 3,Livingston County Health Center,Chillicothe,MO,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",county,14391,1,2008,647189,"$500,000-$999,999",665742,0,427866,427866,94102,177497,83395,0,19325,38946,0,0,2108,0,0,0,NA,4,13256,0,0,1,0.1,local,29.42,MO,LHD,1,29117,NA,NA,NA,NA,NA,NA
IL046,NA,Livingston County Health Department,Pontiac,IL,esri 2007,<50000,25000-49999,"25,000-50,000","25,000-50,000","25,000-49,999",county,39517,11,2007,1978041,"$1,000,000-$4,999,999",1928651,11000,358753,347753,682904,1061507,378603,0,172828,0,37368,0,163678,114346,0,20171,"Interest, donations",3,41622,23631,0,1,0.5,local,12.58,IL,LHD,1,17105,NA,NA,NA,NA,NA,NA
IL047,module 2,Logan County Health Department,Lincoln,IL,esri 2007,<50000,25000-49999,"25,000-50,000","25,000-50,000","25,000-49,999",county,30852,11,2007,2626269,"$1,000,000-$4,999,999",2418295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,49986,0,0,1,1,local,5.42,IL,LHD,1,17107,NA,NA,NA,NA,NA,NA
KS047,NA,Logan County Health Department,Oakley,KS,esri 2007,<50000,<25000,"<25,000","<10,000","<10,000",county,2852,1,2008,192000,"<$500,000",195000,0,44612,44612,8000,20000,12000,0,30000,21000,1000,28388,50000,0,0,0,NA,1,NA,NA,NA,1,0.1,local,20.75,KS,LHD,1,20109,NA,NA,NA,NA,NA,NA
OK042,module 2,Logan County Health Department,Guthrie,OK,esri 2007,<50000,25000-49999,"25,000-50,000","25,000-50,000","25,000-49,999",county,37914,1,2008,2662106.81,NA,3212444.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5000,3200,3200,1,0.5,state,32.67,OK,LHD,1,40083,Logan,County,40,2004,15.8,Duplicate Case
WV021,module 3,Logan County Health Department,Logan,WV,esri 2007,<50000,25000-49999,"25,000-50,000","25,000-50,000","25,000-49,999",county,36188,1,2008,517730,"$500,000-$999,999",468328,0,25000,25000,251219,345856,94637,0,0,0,0,0,19700,0,0,77772,Environmental fees and interest on checking account,4,56777,16668,0,1,4,local,13.33,WV,LHD,1,54045,NA,NA,NA,NA,NA,NA
OH079,NA,Logan County Health District,Bellefontaine,OH,esri 2007,<50000,25000-49999,"25,000-50,000","25,000-50,000","25,000-49,999",city/county,47990,12,2007,2363031,"$1,000,000-$4,999,999",2486682,0,214311,214311,13921,295901,281980,0,15910,633082,0,1751,55104,60000,0,1210623,$362121- Registrations/licenses/fees for service $848502- Public Health Levy,1,92072,16578,0,1,2.5,local,8.67,OH,LHD,1,39091,NA,NA,NA,NA,NA,NA
CA045,module 3,Los Angeles County Department of Health Services - Public Health,Los Angeles,CA,esri 2007,500000+,500000+,"1,000,000+","1,000,000+",1 million +,county,9483094,6,2007,652481600,"$10,000,000+",505314432,390860,416799,25939,141976352,141976352,0,163917278,99260578,0,0,0,1181855,59426432,0,39135144,"Miscellaneous Revenue, Penalities, Witness Fees, and ADPA Program Revenue",2,20109362,6997627,3436517,1,159.5,local,10.83,CA,LHD,1,6037,Los Angeles,County,6,2008,11.6,Duplicate Case
TN057,module 1,Loudon County Health Department,Loudon,TN,esri 2007,<50000,25000-49999,"25,000-50,000","25,000-50,000","25,000-49,999",city/county,45288,6,2007,939041,"$500,000-$999,999",939041,0,51080,51080,423405,640892,217487,0,82421,5470,0,1405,28936,0,0,128837,"Interdepartment revenues are revenues form other department for services provided in Tennessee, tyhe Medicaid program is called TennCare.",1,0,0,0,0,NA,state,4.08,TN,SUB027,1,47105,NA,NA,NA,NA,NA,NA
IA070,module 1,Louisa County Public Health,Wapello,IA,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",county,11980,6,2008,342283.41,"<$500,000",342283.41,0,14174,14174,31785,56626,24841,0,88114,130658,6275,24807,20435,0,0,1194,Donations $145 Utilities support $1049,1,9140,4100,0,0,NA,local,8,IA,LHD,1,19115,NA,NA,NA,NA,NA,NA
KY032,module 1,Louisville Metro Department of Public Health and Wellness,Louisville,KY,esri 2007,500000+,500000+,"500,000-999,999","500,000-999,999","500,000-999,999",city/county,715196,6,2007,24456964,"$10,000,000+",24412362,9142500,9142500,0,3152932,11935859,8782927,0,1534284,130267,0,146463,1248202,0,0,21177,NA,1,170693,48440,84918,1,8,local,4.92,KY,LHD,1,21111,Jefferson,County,21,2005,23.6,Duplicate Case
OK043,NA,Love County Health Department,Marietta,OK,esri 2007,<50000,<25000,"<25,000","<10,000","<10,000",county,9359,6,2008,250001.12,NA,359101.14,NA,230047,NA,NA,147000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Our Medical Director donates his check back to the LHD.,1,2500,1000,0,1,0.33,state,7.42,OK,LHD,1,40085,NA,NA,NA,NA,NA,NA
AL044,module 1,Lowndes County Health Department,Hayneville,AL,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",county,13299,9,2007,412541,"<$500,000",450179,0,30333,30333,67821,202681,134860,0,244085,0,0,0,15245,0,0,-42165,Tranfer back to State,1,32710,17622,0,1,NA,state,28.25,AL,LHD,1,1085,NA,NA,NA,NA,NA,NA
IA071,NA,Lucas County Public Health Nursing Service,Chariton,IA,esri 2007,<50000,<25000,"<25,000","<10,000","<10,000",county,9496,6,2008,333467,"<$500,000",333467,0,0,0,86316,168313,81997,8435,97832,0,0,16645,0,0,0,42243,"The county had to put in $36,118 to balance the budget. The rest is donations for immunizations, use of office space for foot clinics and family planning.",2,16288,0,0,0,NA,local,1.17,IA,LHD,1,19117,NA,NA,NA,NA,NA,NA
KS048,module 1,Lyon County Health Dept./Flint Hills Community Health Center,Emporia,KS,esri 2007,<50000,25000-49999,"25,000-50,000","25,000-50,000","25,000-49,999",county,36384,1,2008,1200000,"$1,000,000-$4,999,999",1200000,0,670000,670000,28500,362500,334000,0,25000,15000,0,28000,100000,0,0,0,NA,2,36000,16000,0,1,1,local,7.83,KS,LHD,1,20111,Lyon,County,20,2007,9.1,Duplicate Case
MI032,module 2,Macomb County Health Department,Mount Clemens,MI,esri 2007,500000+,500000+,"500,000-999,999","500,000-999,999","500,000-999,999",county,852992,12,2007,28348456,"$10,000,000+",28348456,269256,18867342,18598086,3188978,6683302,3494324,353340,323306,310000,7838,0,588755,1201424,0,13150,"Miscellaneous revenue collected such as copies, jury duty, reimbursements, etc.",2,372077,192956,193725,1,5,local,12,MI,LHD,1,26099,Macomb,County,26,2004,18.2,Duplicate Case
AL045,module 1,Macon County Health Department,Tuskegee,AL,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",city/county,23084,9,2007,1081268,"$1,000,000-$4,999,999",1072155,0,0,0,228276,373997,145721,229993,142721,302849,0,0,185,11552,0,10828,"Miscellaneous Macon, Interfund County Admin",2,18195,12430,0,1,4,state,0.92,AL,LHD,1,1087,Macon,County,1,2007,8.2,Duplicate Case
IL048,module 2,Macon County Health Department,Decatur,IL,esri 2007,50000-499999,100000-499999,"100,000-249,999","100,000-249,999","100,000-199,999",county,111415,11,2007,5336806,"$5,000,000-$9,999,999",5307057,0,1211368,1211368,3589757,3589757,0,0,0,0,0,0,285428,141191,0,79313,Interest on investments,1,84772,28408,25855,1,103,local,23.58,IL,LHD,1,17115,NA,NA,NA,NA,NA,NA
MO058,module 2,Macon County Health Department,Macon,MO,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",county,15758,12,2007,522000,"$500,000-$999,999",523500,0,237000,237000,56000,166500,110500,0,6800,9500,43000,0,35600,17000,0,8100,Donations & interest **All of the above are estimates Pt. personal fees includes school health services private contract,2,15686,15388,0,1,2,local,4.67,MO,LHD,1,29121,NA,NA,NA,NA,NA,NA
TN058,NA,Macon County Health Department,Lafayette,TN,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",county,22124,6,2007,861527,"$500,000-$999,999",861527,0,43339,43339,244822,267030,22208,124393,352811,17276,0,5341,47285,0,0,4052,Vital Records; Birth and Death Certificates,1,NA,NA,NA,NA,NA,state,2.25,TN,SUB105,1,47111,NA,NA,NA,NA,NA,NA
NC050,module 2,Macon County Public Health Center,Franklin,NC,esri 2007,<50000,25000-49999,"25,000-50,000","25,000-50,000","25,000-49,999",county,33292,1,2008,4287070,"$1,000,000-$4,999,999",4287070,0,1794120,1794120,658983,658983,0,0,726065,52076,0,87858,683349,0,0,284619,"Grants $284,619",1,0,0,0,1,0.5,local,1.25,NC,LHD,1,37113,NA,NA,NA,NA,NA,NA
GA011,NA,Macon-Bibb County Health Department,Macon,GA,esri 2007,50000-499999,100000-499999,"100,000-249,999","100,000-249,999","100,000-199,999",county,155181,1,2008,5376802,"$5,000,000-$9,999,999",5506103,0,762862,762862,2574862,2574862,0,437992,353665,122281,0,21924,420490,0,0,682726,"Environmental Health Fees: 412,594 Vital Records Fees:        270,132",1,NA,NA,NA,NA,NA,local,11.58,GA,LHD,1,13021,Bibb,County,13,2008,12.1,Duplicate Case
IL049,NA,Macoupin County Health Department,Carlinville,IL,esri 2007,<50000,25000-49999,"25,000-50,000","25,000-50,000","25,000-49,999",county,48985,8,2008,2323758,"$1,000,000-$4,999,999",2411000,0,250000,250000,959564,1329564,370000,0,510000,50000,78333,11000,125103,55000,0,0,NA,2,44000,22000,8000,1,0.8,local,18.5,IL,LHD,1,17117,NA,NA,NA,NA,NA,NA
AL046,module 3,Madison County Health Department,Huntsville,AL,esri 2007,50000-499999,100000-499999,"250,000-499,999","250,000-499,999","200,000-499,999",county,308174,9,2008,5074000,"$5,000,000-$9,999,999",5032968,1697000,2153000,456000,431300,1548500,1117200,0,558300,30400,32000,0,2880,191500,0,518100,"Vital Statistics fees 251,900; Solid Waste grant - 111,400, Previous year cost ajustment 154,800",1,0,0,0,0,NA,state,27.75,AL,LHD,1,1089,Madison,County,1,2008,16.1,Duplicate Case
FL039,NA,Madison County Health Department,Madison,FL,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",county,19687,6,2008,2371166,"$1,000,000-$4,999,999",2419937,0,515336,515336,1056793,1162117,105324,0,542168,90,0,51703,76299,72224,0,0,NA,1,0,19825,0,0,NA,state,6.92,FL,LHD,1,12079,Madison,County,12,2007,22.7,Duplicate Case
IL090,module 2,Madison County Health Department,Wood River,IL,esri 2007,50000-499999,100000-499999,"250,000-499,999","250,000-499,999","200,000-499,999",county,267380,11,2007,2738103,"$1,000,000-$4,999,999",2854318,0,873157,873157,1046515,1466291,419776,0,26000,20000,0,0,155743,185559,0,127568,Misc. Revenue and Interest income.,1,304583,88917,20878,1,2.5,local,5.42,IL,LHD,1,17119,Madison,County,17,2008,17.8,Duplicate Case
IN052,module 3,Madison County Health Department,Anderson,IN,esri 2007,50000-499999,100000-499999,"100,000-249,999","100,000-249,999","100,000-199,999",city/county,131896,12,2007,1698619,"$1,000,000-$4,999,999",1958569,0,957355,957355,99755,1001193,901438,0,0,0,0,0,0,0,0,0,NA,2,36000,10000,0,1,1,local,19.92,IN,LHD,1,18095,Madison,County,18,2004,23.8,Duplicate Case
KY033,module 2,Madison County Health Department,Richmond,KY,esri 2007,50000-499999,50000-99999,"50,000-99,999","50,000-99,999","75,000-100,000",county,79996,6,2008,13060490,"$10,000,000+",12774840,0,1187500,1187500,1199750,2060714,860964,0,4729960,3360162,0,788746,73407,101660,0,472691,"Contracts ($281,000)with 2 school districts for school health clinics; interest ($123,686) earned on accounts and CD's; donations ($1,208; and miscellaneous ($66,797) other categoties.",1,199792,11486,0,1,3,local,12,KY,LHD,1,21151,NA,NA,NA,NA,NA,NA
MO059,module 2,Madison County Health Department,Fredericktown,MO,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",county,11992,12,2007,614285,"$500,000-$999,999",620536,0,100880,100880,122245,319127,196882,0,39307,14497,85460,18663,19156,20450,0,2996,Interest earned checking account,1,14243,14639,0,1,0.75,local,9.42,MO,LHD,1,29123,NA,NA,NA,NA,NA,NA
MT030,NA,Madison County Health Department,Virginia City,MT,esri 2007,<50000,<25000,"<25,000","<10,000","<10,000",county,7131,6,2008,148000,"<$500,000",115000,0,43000,43000,0,52000,52000,0,2000,0,0,0,18000,0,0,0,NA,1,43000,9000,0,1,1,local,4.67,MT,LHD,1,30057,NA,NA,NA,NA,NA,NA
NY025,module 1,Madison County Health Department,Wampsville,NY,esri 2007,50000-499999,50000-99999,"50,000-99,999","50,000-99,999","50,000-74,999",county,70879,1,2008,8354168,"$5,000,000-$9,999,999",6359270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70550,14450,0,1,0.5,local,2.92,NY,LHD,1,36053,NA,NA,NA,NA,NA,NA
NC051,NA,Madison County Health Department,Marshall,NC,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",county,21042,6,2008,1845000,"$1,000,000-$4,999,999",1850000,0,576000,576000,539000,539000,0,0,321000,0,200000,0,56000,158000,0,0,NA,3,46250,15000,0,1,1,local,1.75,NC,LHD,1,37115,NA,NA,NA,NA,NA,NA
AR043,module 3,Madison County Health Unit,Huntsville,AR,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",city/county,15452,1,2008,471120.5,NA,471120.5,NA,56900,NA,105008,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,4,NA,NA,NA,NA,NA,state,6.42,AR,LHD,1,5087,NA,NA,NA,NA,NA,NA
IA041,module 2,Madison County Public Health,Winterset,IA,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",county,15689,7,2008,249616,"<$500,000",183488,0,0,0,76122,109451,33329,0,16827,0,0,0,59162,0,0,0,NA,1,21381,0,0,1,0.25,local,1.67,IA,LHD,1,19121,NA,NA,NA,NA,NA,NA
KY034,module 1,Magoffin County Health Department,Salyersville,KY,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",county,13589,7,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,local,9.92,KY,LHD,1,21153,NA,NA,NA,NA,NA,NA
IA074,NA,Mahaska Health Partnership Community Health,Oskaloosa,IA,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",city/county,22411,6,2008,110000,"<$500,000",110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20000,6000,0,0,NA,local,1.83,IA,LHD,1,19123,NA,NA,NA,NA,NA,NA
OK044,module 2,Major County Health Department,Fairview,OK,esri 2007,<50000,<25000,"<25,000","<10,000","<10,000",county,7453,7,2008,365472.99,"<$500,000",803802.8,NA,228000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,NA,state,14.08,OK,LHD,1,40093,NA,NA,NA,NA,NA,NA
FL040,module 2,Manatee County Health Department,Bradenton,FL,esri 2007,50000-499999,100000-499999,"250,000-499,999","250,000-499,999","200,000-499,999",county,325067,6,2008,9726890,"$5,000,000-$9,999,999",10323049,0,1379315,1379315,5376523,7228460,1851937,0,91894,116168,0,26848,560607,613807,0,305950,Local grants; Donations,1,143611,15000,0,1,2,state,19.5,FL,LHD,1,12081,Manatee,County,12,2008,13.6,Duplicate Case
WI049,module 3,Manitowoc County Health Department,Manitowoc,WI,esri 2007,50000-499999,50000-99999,"50,000-99,999","50,000-99,999","75,000-100,000",county,83711,12,2007,1191381,"$1,000,000-$4,999,999",NA,0,1071687,1071687,138941,569765,430824,0,68622,0,55429,0,14190,120860,0,19987,"Fees for interpretation services, interagency fees",1,44597,30495,0,1,0.9,local,13.67,WI,LHD,1,55071,NA,NA,NA,NA,NA,NA
OH086,module 2,Mansfield/Ontario/Richland County Health Department,Mansfield,OH,esri 2007,50000-499999,100000-499999,"100,000-249,999","100,000-249,999","100,000-199,999",city/county,119205,1,2008,6060711,"$5,000,000-$9,999,999",6638445,0,0,0,574522,1898822,1324300,0,170256,55009,0,0,347577,604343,0,3562438,"sale at auction 409, donations 927, miscellaneous 10,578, legal recoveries 161,653, vital statistics fees 223,364, locally funded projects 420,143, local health levy funds  2,745,364.",1,162633,25132,0,1,1,local,15,OH,LHD,1,39139,NA,NA,NA,NA,NA,NA
WI050,module 3,Marathon County Health Department,Wausau,WI,esri 2007,50000-499999,100000-499999,"100,000-249,999","100,000-249,999","100,000-199,999",county,133546,12,2007,4299507,"$1,000,000-$4,999,999",4299507,6413,2332268,2325855,274357,1133934,859577,0,94784,0,242268,0,34639,369687,0,92170,Other is Lab Fees,1,80215,44302,0,1,1.1,local,6.83,WI,LHD,1,55073,Marathon,County,55,2005,13.6,Duplicate Case
AL047,module 3,Marengo County Health Department,Linden,AL,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",city/county,21840,9,2007,2601770,"$1,000,000-$4,999,999",2860916,2000,27000,25000,132828,326465,193637,0,1680637,770512,0,0,1032,21244,0,34026,Vital Statistics Fees,1,32710,17622,0,1,0.5,state,2.75,AL,LHD,1,1091,Marengo,County,1,2008,18.1,Duplicate Case
WI051,NA,Marinette County Health and Human Services Department,Marinette,WI,esri 2007,<50000,25000-49999,"25,000-50,000","25,000-50,000","25,000-49,999",county,44244,1,2008,779384,"$500,000-$999,999",419716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,29296,18382,0,1,0.25,local,24.92,WI,LHD,1,55075,NA,NA,NA,NA,NA,NA
IA075,NA,Marion County / dba Marion County Public Health Department,Knoxville,IA,esri 2007,<50000,25000-49999,"25,000-50,000","25,000-50,000","25,000-49,999",county,33874,6,2008,1513218,"$1,000,000-$4,999,999",1513218,0,329288,329288,383448,1070424,686976,0,68249,0,3156,0,42101,0,0,0,NA,2,107311,0,0,1,0.25,local,9.67,IA,LHD,1,19125,NA,NA,NA,NA,NA,NA
FL041,module 3,Marion County Health Department,Ocala,FL,esri 2007,50000-499999,100000-499999,"250,000-499,999","250,000-499,999","200,000-499,999",county,328656,6,2008,17122414,"$10,000,000+",17490202,0,2402645,2402645,6776790,8869417,2092627,0,3318688,36301,0,333056,174531,936764,0,1418800,"Birth and Death Certificates    $ 329,646 Healthy Start                     520,577 Ryan White                        568,577",1,233463,64518,0,1,4.5,state,24.5,FL,LHD,1,12083,Marion,County,12,2002,17.4,Duplicate Case
IL091,NA,Marion County Health Department,Salem,IL,esri 2007,<50000,25000-49999,"25,000-50,000","25,000-50,000","25,000-49,999",county,40916,1,2008,1016070,"$1,000,000-$4,999,999",1139569,0,193480,193480,418853,598853,180000,0,155305,0,0,0,155256,17013,0,19660,Interes and Miscellaneous,1,65000,0,0,1,1.5,local,7.92,IL,LHD,1,17121,NA,NA,NA,NA,NA,NA
IN053,module 2,Marion County Health Department,Indianapolis,IN,esri 2007,500000+,500000+,"500,000-999,999","500,000-999,999","500,000-999,999",city/county,875030,12,2007,46685848,"$10,000,000+",46685848,0,27573144,27573143,1823761,8754709,6930948,3042942,667135,9628,59930,0,387312,2687794,0,3503255,Fees for Services,1,NA,NA,NA,NA,NA,local,14.33,IN,LHD,1,18097,Marion,County,18,2008,24.6,Duplicate Case
KS049,NA,Marion County Health Department,Marion,KS,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",county,13206,1,2008,253156,"<$500,000",321181,0,104762,104762,122246,122246,0,0,3601,21460,0,22246,25871,0,0,5500,school contract,3,30445,0,0,1,0.2,local,4.58,KS,LHD,1,20115,NA,NA,NA,NA,NA,NA
OR022,module 3,Marion County Health Department,Salem,OR,esri 2007,50000-499999,100000-499999,"250,000-499,999","250,000-499,999","200,000-499,999",county,312257,6,2008,7820332,"$5,000,000-$9,999,999",7820332,0,2900975,2900975,715829,3003548,2287719,18954,800896,5707,4354,5116,224790,188368,0,667624,"Other includes revenue from contracts and grants from hospitals, non-profit organizations (e.g. March of Dimes), special program donations, restricted and unrestricted net working capital, school districts, and investment interest.",1,252949,103549,0,1,3,local,5.25,OR,LHD,1,41047,Marion,County,41,2005,15.9,Duplicate Case
TN060,module 1,Marion County Health Department,Jasper,TN,esri 2007,<50000,25000-49999,"25,000-50,000","25,000-50,000","25,000-49,999",county,29622,6,2008,548539,"$500,000-$999,999",400172,0,6606,6606,130225,299991,169766,0,31732,6285,0,0,55666,0,0,0,NA,4,NA,NA,NA,0,NA,state,5,TN,SUB104,1,47115,NA,NA,NA,NA,NA,NA
MO060,NA,Marion County Health Department and Home Health Agency,Hannibal,MO,esri 2007,<50000,25000-49999,"25,000-50,000","25,000-50,000","25,000-49,999",county,28659,12,2007,201507312,"$10,000,000+",207411856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Interest on CDs,1,8139485,1816200,0,1,0.5,local,4.92,MO,LHD,1,29127,NA,NA,NA,NA,NA,NA
AR044,NA,Marion County Health Unit,Yellville,AR,esri 2007,<50000,<25000,"<25,000","10,000-24,999","10,000-24,999",county,17777,12,2007,688293.5,NA,688293.5,NA,131621,NA,145219,0,NA,0,NA,NA,0,0,0,0,0,0,NA,4,NA,NA,NA,0,NA,state,NA,AR,LHD,1,5089,NA,NA,NA,NA,NA,NA
WV022,module 3,Marion-Fairmont Health Department,Fairmont,WV,esri 2007,50000-499999,50000-99999,"50,000-99,999","50,000-99,999","50,000-74,999",county,55343,6,2008,701692,"$500,000-$999,999",925415,6000,63000,57000,431793,674962,243169,0,0,8596,0,0,0,102832,0,76025,"Interest income, private pay immunizations, insurance claim settlement.",1,130017,0,0,1,1.2,local,5.33,WV,LHD,1,54049,Marion,County,54,2007,21.6,Duplicate Case
